"","lake_ID","age_sky","sample_start_depth","proxy_ID","response"
"899","TheLoch",1698.20338983051,18.75,"perc_diatox",1.38000763067531
"900","TheLoch",1698.20338983051,18.75,"del15N_zscore",0.383769727954375
"901","TheLoch",1672.77966101695,20.25,"percC",6.91
"902","TheLoch",1672.77966101695,20.25,"percN",0.48
"903","TheLoch",1672.77966101695,20.25,"CN",16.64
"904","TheLoch",1672.77966101695,20.25,"del13C",-23.38
"905","TheLoch",1672.77966101695,20.25,"del15N",4.15
"906","TheLoch",1672.77966101695,20.25,"fuco",1.2
"907","TheLoch",1672.77966101695,20.25,"oscil",0
"908","TheLoch",1672.77966101695,20.25,"aphan",0
"909","TheLoch",1672.77966101695,20.25,"diadino",3.6
"910","TheLoch",1672.77966101695,20.25,"myxo",11.2
"911","TheLoch",1672.77966101695,20.25,"allo",33.1
"912","TheLoch",1672.77966101695,20.25,"diato",582.9
"913","TheLoch",1672.77966101695,20.25,"lutein",255.4
"914","TheLoch",1672.77966101695,20.25,"cantha",15.2
"915","TheLoch",1672.77966101695,20.25,"b_car",81.8
"916","TheLoch",1672.77966101695,20.25,"chl_ap",64.5
"917","TheLoch",1672.77966101695,20.25,"echine",31.9
"918","TheLoch",1672.77966101695,20.25,"pheo_a",250.6
"919","TheLoch",1672.77966101695,20.25,"phaeo_b",196.7
"920","TheLoch",1672.77966101695,20.25,"chla_pheoa",387.2
"921","TheLoch",1672.77966101695,20.25,"chlb_pheob",333.3
"922","TheLoch",1672.77966101695,20.25,"PI",0.545091779728651
"923","TheLoch",1672.77966101695,20.25,"UVR_index",0
"924","TheLoch",1672.77966101695,20.25,"all_chl",451.7
"925","TheLoch",1672.77966101695,20.25,"all_diat",586.5
"926","TheLoch",1672.77966101695,20.25,"AD_ratio",0.0567850403156631
"927","TheLoch",1672.77966101695,20.25,"master_chl",0.266901133255178
"928","TheLoch",1672.77966101695,20.25,"perc_chlb",0.784916201117318
"929","TheLoch",1672.77966101695,20.25,"perc_diatox",1.50542355371901
"930","TheLoch",1672.77966101695,20.25,"del15N_zscore",0.812653452141631
"931","SkyPond",2013.61016949153,0,"percC",3.74
"932","SkyPond",2013.61016949153,0,"percN",0.45
"933","SkyPond",2013.61016949153,0,"CN",9.8
"934","SkyPond",2013.61016949153,0,"del13C",-26.9
"935","SkyPond",2013.61016949153,0,"del15N",2.1
"936","SkyPond",2013.61016949153,0,"fuco",882.2694652
"937","SkyPond",2013.61016949153,0,"oscil",0
"938","SkyPond",2013.61016949153,0,"aphan",0
"939","SkyPond",2013.61016949153,0,"diadino",72.92984439
"940","SkyPond",2013.61016949153,0,"myxo",0
"941","SkyPond",2013.61016949153,0,"allo",178.2149297
"942","SkyPond",2013.61016949153,0,"diato",125.5737547
"943","SkyPond",2013.61016949153,0,"lutein",311.1724121
"944","SkyPond",2013.61016949153,0,"cantha",35.98125434
"945","SkyPond",2013.61016949153,0,"b_car",144.8389916
"946","SkyPond",2013.61016949153,0,"chl_ap",142.3958521
"947","SkyPond",2013.61016949153,0,"echine",12.14021421
"948","SkyPond",2013.61016949153,0,"pheo_a",1237.688423
"949","SkyPond",2013.61016949153,0,"phaeo_b",785.7669646
"950","SkyPond",2013.61016949153,0,"chla_pheoa",2772.13709
"951","SkyPond",2013.61016949153,0,"chlb_pheob",860.61854833
"952","SkyPond",2013.61016949153,0,"PI",1.23976975019342
"953","SkyPond",2013.61016949153,0,"UVR_index",0
"954","SkyPond",2013.61016949153,0,"all_chl",2914.5329421
"955","SkyPond",2013.61016949153,0,"all_diat",198.50359909
"956","SkyPond",2013.61016949153,0,"AD_ratio",1.41920523222198
"957","SkyPond",2013.61016949153,0,"master_chl",0.743033603246412
"958","SkyPond",2013.61016949153,0,"perc_chlb",0.634866538296771
"959","SkyPond",2013.61016949153,0,"perc_diatox",0.0452985370575594
"960","SkyPond",2013.61016949153,0,"del15N_zscore",-1.29354690308833
"961","SkyPond",2010.22033898305,0.2,"percC",3.79
"962","SkyPond",2010.22033898305,0.2,"percN",0.45
"963","SkyPond",2010.22033898305,0.2,"CN",9.78
"964","SkyPond",2010.22033898305,0.2,"del13C",-27.1
"965","SkyPond",2010.22033898305,0.2,"del15N",2.2
"966","SkyPond",2010.22033898305,0.2,"fuco",646.0463485
"967","SkyPond",2010.22033898305,0.2,"oscil",0
"968","SkyPond",2010.22033898305,0.2,"aphan",0
"969","SkyPond",2010.22033898305,0.2,"diadino",110.1784731
"970","SkyPond",2010.22033898305,0.2,"myxo",0
"971","SkyPond",2010.22033898305,0.2,"allo",128.5840378
"972","SkyPond",2010.22033898305,0.2,"diato",126.1894886
"973","SkyPond",2010.22033898305,0.2,"lutein",312.8619902
"974","SkyPond",2010.22033898305,0.2,"cantha",62.79285474
"975","SkyPond",2010.22033898305,0.2,"b_car",192.2570831
"976","SkyPond",2010.22033898305,0.2,"chl_ap",212.6833053
"977","SkyPond",2010.22033898305,0.2,"echine",18.13269731
"978","SkyPond",2010.22033898305,0.2,"pheo_a",1415.717637
"979","SkyPond",2010.22033898305,0.2,"phaeo_b",904.6714425
"980","SkyPond",2010.22033898305,0.2,"chla_pheoa",2766.927807
"981","SkyPond",2010.22033898305,0.2,"chlb_pheob",996.03686815
"982","SkyPond",2010.22033898305,0.2,"PI",0.954434793129585
"983","SkyPond",2010.22033898305,0.2,"UVR_index",0
"984","SkyPond",2010.22033898305,0.2,"all_chl",2979.6111123
"985","SkyPond",2010.22033898305,0.2,"all_diat",236.3679617
"986","SkyPond",2010.22033898305,0.2,"AD_ratio",1.01897582141402
"987","SkyPond",2010.22033898305,0.2,"master_chl",0.569496396670836
"988","SkyPond",2010.22033898305,0.2,"perc_chlb",0.639019687864495
"989","SkyPond",2010.22033898305,0.2,"perc_diatox",0.0456063538342979
"990","SkyPond",2010.22033898305,0.2,"del15N_zscore",-1.21648453439371
"991","SkyPond",2006.83050847458,0.4,"percC",3.66
"992","SkyPond",2006.83050847458,0.4,"percN",0.42
"993","SkyPond",2006.83050847458,0.4,"CN",10.22
"994","SkyPond",2006.83050847458,0.4,"del13C",-26.8
"995","SkyPond",2006.83050847458,0.4,"del15N",1.7
"996","SkyPond",2006.83050847458,0.4,"fuco",520.0913369
"997","SkyPond",2006.83050847458,0.4,"oscil",0
"998","SkyPond",2006.83050847458,0.4,"aphan",0
"999","SkyPond",2006.83050847458,0.4,"diadino",100.259556
"1000","SkyPond",2006.83050847458,0.4,"myxo",0
"1001","SkyPond",2006.83050847458,0.4,"allo",110.6410278
"1002","SkyPond",2006.83050847458,0.4,"diato",148.4832818
"1003","SkyPond",2006.83050847458,0.4,"lutein",355.4970718
"1004","SkyPond",2006.83050847458,0.4,"cantha",50.17754797
"1005","SkyPond",2006.83050847458,0.4,"b_car",211.9838476
"1006","SkyPond",2006.83050847458,0.4,"chl_ap",187.886271
"1007","SkyPond",2006.83050847458,0.4,"echine",16.0185816
"1008","SkyPond",2006.83050847458,0.4,"pheo_a",1389.21678
"1009","SkyPond",2006.83050847458,0.4,"phaeo_b",1058.497717
"1010","SkyPond",2006.83050847458,0.4,"chla_pheoa",2714.058832
"1011","SkyPond",2006.83050847458,0.4,"chlb_pheob",1150.5944072
"1012","SkyPond",2006.83050847458,0.4,"PI",0.953661135593251
"1013","SkyPond",2006.83050847458,0.4,"UVR_index",0
"1014","SkyPond",2006.83050847458,0.4,"all_chl",2901.945103
"1015","SkyPond",2006.83050847458,0.4,"all_diat",248.7428378
"1016","SkyPond",2006.83050847458,0.4,"AD_ratio",0.745141314623072
"1017","SkyPond",2006.83050847458,0.4,"master_chl",0.537615089281989
"1018","SkyPond",2006.83050847458,0.4,"perc_chlb",0.761938476585346
"1019","SkyPond",2006.83050847458,0.4,"perc_diatox",0.0547089400013419
"1020","SkyPond",2006.83050847458,0.4,"del15N_zscore",-1.60179637786683
"1021","SkyPond",2003.4406779661,0.6,"percC",3.6
"1022","SkyPond",2003.4406779661,0.6,"percN",0.4
"1023","SkyPond",2003.4406779661,0.6,"CN",10.49
"1024","SkyPond",2003.4406779661,0.6,"del13C",-27
"1025","SkyPond",2003.4406779661,0.6,"del15N",2.3
"1026","SkyPond",2003.4406779661,0.6,"fuco",465.4560843
"1027","SkyPond",2003.4406779661,0.6,"oscil",0
"1028","SkyPond",2003.4406779661,0.6,"aphan",0
"1029","SkyPond",2003.4406779661,0.6,"diadino",107.8522
"1030","SkyPond",2003.4406779661,0.6,"myxo",0
"1031","SkyPond",2003.4406779661,0.6,"allo",101.1833543
"1032","SkyPond",2003.4406779661,0.6,"diato",169.6286458
"1033","SkyPond",2003.4406779661,0.6,"lutein",378.9632992
"1034","SkyPond",2003.4406779661,0.6,"cantha",51.87997754
"1035","SkyPond",2003.4406779661,0.6,"b_car",203.5956406
"1036","SkyPond",2003.4406779661,0.6,"chl_ap",187.3973729
"1037","SkyPond",2003.4406779661,0.6,"echine",25.37507602
"1038","SkyPond",2003.4406779661,0.6,"pheo_a",1237.553382
"1039","SkyPond",2003.4406779661,0.6,"phaeo_b",911.219922
"1040","SkyPond",2003.4406779661,0.6,"chla_pheoa",2607.714242
"1041","SkyPond",2003.4406779661,0.6,"chlb_pheob",1002.08087543
"1042","SkyPond",2003.4406779661,0.6,"PI",1.10715293572686
"1043","SkyPond",2003.4406779661,0.6,"UVR_index",0
"1044","SkyPond",2003.4406779661,0.6,"all_chl",2795.1116149
"1045","SkyPond",2003.4406779661,0.6,"all_diat",277.4808458
"1046","SkyPond",2003.4406779661,0.6,"AD_ratio",0.596499216407704
"1047","SkyPond",2003.4406779661,0.6,"master_chl",0.62539172667329
"1048","SkyPond",2003.4406779661,0.6,"perc_chlb",0.736307568831806
"1049","SkyPond",2003.4406779661,0.6,"perc_diatox",0.0650487860471638
"1050","SkyPond",2003.4406779661,0.6,"del15N_zscore",-1.13942216569908
"1051","SkyPond",2000.05084745763,0.8,"percC",4.15
"1052","SkyPond",2000.05084745763,0.8,"percN",0.44
"1053","SkyPond",2000.05084745763,0.8,"CN",10.95
"1054","SkyPond",2000.05084745763,0.8,"del13C",-27.3
"1055","SkyPond",2000.05084745763,0.8,"del15N",2.3
"1056","SkyPond",2000.05084745763,0.8,"fuco",371.802906
"1057","SkyPond",2000.05084745763,0.8,"oscil",0
"1058","SkyPond",2000.05084745763,0.8,"aphan",0
"1059","SkyPond",2000.05084745763,0.8,"diadino",58.61282711
"1060","SkyPond",2000.05084745763,0.8,"myxo",0
"1061","SkyPond",2000.05084745763,0.8,"allo",126.1476924
"1062","SkyPond",2000.05084745763,0.8,"diato",150.847079
"1063","SkyPond",2000.05084745763,0.8,"lutein",305.085221
"1064","SkyPond",2000.05084745763,0.8,"cantha",52.19521804
"1065","SkyPond",2000.05084745763,0.8,"b_car",165.9324153
"1066","SkyPond",2000.05084745763,0.8,"chl_ap",168.4998559
"1067","SkyPond",2000.05084745763,0.8,"echine",14.36575795
"1068","SkyPond",2000.05084745763,0.8,"pheo_a",1037.909143
"1069","SkyPond",2000.05084745763,0.8,"phaeo_b",907.1407438
"1070","SkyPond",2000.05084745763,0.8,"chla_pheoa",2075.131535
"1071","SkyPond",2000.05084745763,0.8,"chlb_pheob",985.35674965
"1072","SkyPond",2000.05084745763,0.8,"PI",0.999338332257084
"1073","SkyPond",2000.05084745763,0.8,"UVR_index",0
"1074","SkyPond",2000.05084745763,0.8,"all_chl",2243.6313909
"1075","SkyPond",2000.05084745763,0.8,"all_diat",209.45990611
"1076","SkyPond",2000.05084745763,0.8,"AD_ratio",0.836262082343669
"1077","SkyPond",2000.05084745763,0.8,"master_chl",0.527755924223037
"1078","SkyPond",2000.05084745763,0.8,"perc_chlb",0.874007855040159
"1079","SkyPond",2000.05084745763,0.8,"perc_diatox",0.0726927794483158
"1080","SkyPond",2000.05084745763,0.8,"del15N_zscore",-1.13942216569908
"1081","SkyPond",1996.66101694915,1,"percC",3.46
"1082","SkyPond",1996.66101694915,1,"percN",0.39
"1083","SkyPond",1996.66101694915,1,"CN",10.34
"1084","SkyPond",1996.66101694915,1,"del13C",-26.7
"1085","SkyPond",1996.66101694915,1,"del15N",2.2
"1086","SkyPond",1996.66101694915,1,"fuco",353.901483
"1087","SkyPond",1996.66101694915,1,"oscil",0
"1088","SkyPond",1996.66101694915,1,"aphan",0
"1089","SkyPond",1996.66101694915,1,"diadino",70.74105113
"1090","SkyPond",1996.66101694915,1,"myxo",0
"1091","SkyPond",1996.66101694915,1,"allo",83.86859957
"1092","SkyPond",1996.66101694915,1,"diato",190.690789
"1093","SkyPond",1996.66101694915,1,"lutein",429.3153746
"1094","SkyPond",1996.66101694915,1,"cantha",56.92828896
"1095","SkyPond",1996.66101694915,1,"b_car",228.3120235
"1096","SkyPond",1996.66101694915,1,"chl_ap",248.2934669
"1097","SkyPond",1996.66101694915,1,"echine",21.16870562
"1098","SkyPond",1996.66101694915,1,"pheo_a",1425.698513
"1099","SkyPond",1996.66101694915,1,"phaeo_b",1052.212541
"1100","SkyPond",1996.66101694915,1,"chla_pheoa",2741.899787
"1101","SkyPond",1996.66101694915,1,"chlb_pheob",1141.37996535
"1102","SkyPond",1996.66101694915,1,"PI",0.923197479690434
"1103","SkyPond",1996.66101694915,1,"UVR_index",0
"1104","SkyPond",1996.66101694915,1,"all_chl",2990.1932539
"1105","SkyPond",1996.66101694915,1,"all_diat",261.43184013
"1106","SkyPond",1996.66101694915,1,"AD_ratio",0.439814633993674
"1107","SkyPond",1996.66101694915,1,"master_chl",0.515503766344737
"1108","SkyPond",1996.66101694915,1,"perc_chlb",0.738032993234945
"1109","SkyPond",1996.66101694915,1,"perc_diatox",0.0695469578808498
"1110","SkyPond",1996.66101694915,1,"del15N_zscore",-1.21648453439371
"1111","SkyPond",1993.27118644068,1.2,"percC",3.11
"1112","SkyPond",1993.27118644068,1.2,"percN",0.35
"1113","SkyPond",1993.27118644068,1.2,"CN",10.27
"1114","SkyPond",1993.27118644068,1.2,"del13C",-26.7
"1115","SkyPond",1993.27118644068,1.2,"del15N",2
"1116","SkyPond",1993.27118644068,1.2,"fuco",390.5303348
"1117","SkyPond",1993.27118644068,1.2,"oscil",0
"1118","SkyPond",1993.27118644068,1.2,"aphan",0
"1119","SkyPond",1993.27118644068,1.2,"diadino",71.42735751
"1120","SkyPond",1993.27118644068,1.2,"myxo",0
"1121","SkyPond",1993.27118644068,1.2,"allo",149.9168583
"1122","SkyPond",1993.27118644068,1.2,"diato",226.5740399
"1123","SkyPond",1993.27118644068,1.2,"lutein",422.19833
"1124","SkyPond",1993.27118644068,1.2,"cantha",67.528637
"1125","SkyPond",1993.27118644068,1.2,"b_car",224.5937415
"1126","SkyPond",1993.27118644068,1.2,"chl_ap",226.4444815
"1127","SkyPond",1993.27118644068,1.2,"echine",19.30593111
"1128","SkyPond",1993.27118644068,1.2,"pheo_a",1210.921541
"1129","SkyPond",1993.27118644068,1.2,"phaeo_b",1087.084129
"1130","SkyPond",1993.27118644068,1.2,"chla_pheoa",2589.859506
"1131","SkyPond",1993.27118644068,1.2,"chlb_pheob",1170.5208307
"1132","SkyPond",1993.27118644068,1.2,"PI",1.13875087552018
"1133","SkyPond",1993.27118644068,1.2,"UVR_index",0
"1134","SkyPond",1993.27118644068,1.2,"all_chl",2816.3039875
"1135","SkyPond",1993.27118644068,1.2,"all_diat",298.00139741
"1136","SkyPond",1993.27118644068,1.2,"AD_ratio",0.661668293358616
"1137","SkyPond",1993.27118644068,1.2,"master_chl",0.579284429851417
"1138","SkyPond",1993.27118644068,1.2,"perc_chlb",0.897732918436869
"1139","SkyPond",1993.27118644068,1.2,"perc_diatox",0.0874850698947528
"1140","SkyPond",1993.27118644068,1.2,"del15N_zscore",-1.37060927178295
"1141","SkyPond",1989.8813559322,1.4,"percC",3.69
"1142","SkyPond",1989.8813559322,1.4,"percN",0.4
"1143","SkyPond",1989.8813559322,1.4,"CN",10.66
"1144","SkyPond",1989.8813559322,1.4,"del13C",-26.9
"1145","SkyPond",1989.8813559322,1.4,"del15N",2.3
"1146","SkyPond",1989.8813559322,1.4,"fuco",323.0900213
"1147","SkyPond",1989.8813559322,1.4,"oscil",0
"1148","SkyPond",1989.8813559322,1.4,"aphan",0
"1149","SkyPond",1989.8813559322,1.4,"diadino",70.82215409
"1150","SkyPond",1989.8813559322,1.4,"myxo",0
"1151","SkyPond",1989.8813559322,1.4,"allo",106.6232912
"1152","SkyPond",1989.8813559322,1.4,"diato",179.3102399
"1153","SkyPond",1989.8813559322,1.4,"lutein",365.1359024
"1154","SkyPond",1989.8813559322,1.4,"cantha",47.88609113
"1155","SkyPond",1989.8813559322,1.4,"b_car",222.3068874
"1156","SkyPond",1989.8813559322,1.4,"chl_ap",204.2002217
"1157","SkyPond",1989.8813559322,1.4,"echine",17.40945678
"1158","SkyPond",1989.8813559322,1.4,"pheo_a",1099.522292
"1159","SkyPond",1989.8813559322,1.4,"phaeo_b",899.76146
"1160","SkyPond",1989.8813559322,1.4,"chla_pheoa",2194.949518
"1161","SkyPond",1989.8813559322,1.4,"chlb_pheob",966.79389791
"1162","SkyPond",1989.8813559322,1.4,"PI",0.996275595292796
"1163","SkyPond",1989.8813559322,1.4,"UVR_index",0
"1164","SkyPond",1989.8813559322,1.4,"all_chl",2399.1497397
"1165","SkyPond",1989.8813559322,1.4,"all_diat",250.13239399
"1166","SkyPond",1989.8813559322,1.4,"AD_ratio",0.594630241192377
"1167","SkyPond",1989.8813559322,1.4,"master_chl",0.527555306861636
"1168","SkyPond",1989.8813559322,1.4,"perc_chlb",0.818320343795267
"1169","SkyPond",1989.8813559322,1.4,"perc_diatox",0.0816921931140286
"1170","SkyPond",1989.8813559322,1.4,"del15N_zscore",-1.13942216569908
"1171","SkyPond",1986.49152542373,1.6,"percC",3.36
"1172","SkyPond",1986.49152542373,1.6,"percN",0.37
"1173","SkyPond",1986.49152542373,1.6,"CN",10.47
"1174","SkyPond",1986.49152542373,1.6,"del13C",-26.7
"1175","SkyPond",1986.49152542373,1.6,"del15N",2.3
"1176","SkyPond",1986.49152542373,1.6,"fuco",276.7897929
"1177","SkyPond",1986.49152542373,1.6,"oscil",0
"1178","SkyPond",1986.49152542373,1.6,"aphan",0
"1179","SkyPond",1986.49152542373,1.6,"diadino",66.33996017
"1180","SkyPond",1986.49152542373,1.6,"myxo",0
"1181","SkyPond",1986.49152542373,1.6,"allo",121.3689838
"1182","SkyPond",1986.49152542373,1.6,"diato",196.5887836
"1183","SkyPond",1986.49152542373,1.6,"lutein",352.6440844
"1184","SkyPond",1986.49152542373,1.6,"cantha",51.10597513
"1185","SkyPond",1986.49152542373,1.6,"b_car",243.9540687
"1186","SkyPond",1986.49152542373,1.6,"chl_ap",231.4281851
"1187","SkyPond",1986.49152542373,1.6,"echine",19.73082572
"1188","SkyPond",1986.49152542373,1.6,"pheo_a",1062.755656
"1189","SkyPond",1986.49152542373,1.6,"phaeo_b",992.6451947
"1190","SkyPond",1986.49152542373,1.6,"chla_pheoa",2187.774726
"1191","SkyPond",1986.49152542373,1.6,"chlb_pheob",1106.9231856
"1192","SkyPond",1986.49152542373,1.6,"PI",1.05858676323996
"1193","SkyPond",1986.49152542373,1.6,"UVR_index",0
"1194","SkyPond",1986.49152542373,1.6,"all_chl",2419.2029111
"1195","SkyPond",1986.49152542373,1.6,"all_diat",262.92874377
"1196","SkyPond",1986.49152542373,1.6,"AD_ratio",0.617374916195371
"1197","SkyPond",1986.49152542373,1.6,"master_chl",0.541928164064288
"1198","SkyPond",1986.49152542373,1.6,"perc_chlb",0.934029557119572
"1199","SkyPond",1986.49152542373,1.6,"perc_diatox",0.0898578730541565
"1200","SkyPond",1986.49152542373,1.6,"del15N_zscore",-1.13942216569908
"1201","SkyPond",1983.10169491525,1.8,"percC",3.25
"1202","SkyPond",1983.10169491525,1.8,"percN",0.36
"1203","SkyPond",1983.10169491525,1.8,"CN",10.64
"1204","SkyPond",1983.10169491525,1.8,"del13C",-26.7
"1205","SkyPond",1983.10169491525,1.8,"del15N",1.5
"1206","SkyPond",1983.10169491525,1.8,"fuco",230.430105
"1207","SkyPond",1983.10169491525,1.8,"oscil",0
"1208","SkyPond",1983.10169491525,1.8,"aphan",0
"1209","SkyPond",1983.10169491525,1.8,"diadino",70.82935778
"1210","SkyPond",1983.10169491525,1.8,"myxo",0
"1211","SkyPond",1983.10169491525,1.8,"allo",106.5111802
"1212","SkyPond",1983.10169491525,1.8,"diato",216.9000453
"1213","SkyPond",1983.10169491525,1.8,"lutein",357.7580842
"1214","SkyPond",1983.10169491525,1.8,"cantha",48.24912264
"1215","SkyPond",1983.10169491525,1.8,"b_car",241.0534506
"1216","SkyPond",1983.10169491525,1.8,"chl_ap",211.765264
"1217","SkyPond",1983.10169491525,1.8,"echine",18.05442805
"1218","SkyPond",1983.10169491525,1.8,"pheo_a",1059.85318
"1219","SkyPond",1983.10169491525,1.8,"phaeo_b",1000.33572
"1220","SkyPond",1983.10169491525,1.8,"chla_pheoa",2189.165701
"1221","SkyPond",1983.10169491525,1.8,"chlb_pheob",1083.05775987
"1222","SkyPond",1983.10169491525,1.8,"PI",1.06553675764788
"1223","SkyPond",1983.10169491525,1.8,"UVR_index",0
"1224","SkyPond",1983.10169491525,1.8,"all_chl",2400.930965
"1225","SkyPond",1983.10169491525,1.8,"all_diat",287.72940308
"1226","SkyPond",1983.10169491525,1.8,"AD_ratio",0.491061124734583
"1227","SkyPond",1983.10169491525,1.8,"master_chl",0.533476678392179
"1228","SkyPond",1983.10169491525,1.8,"perc_chlb",0.943843674649351
"1229","SkyPond",1983.10169491525,1.8,"perc_diatox",0.0990788615046002
"1230","SkyPond",1983.10169491525,1.8,"del15N_zscore",-1.75592111525607
"1231","SkyPond",1979.71186440678,2,"percC",3.24
"1232","SkyPond",1979.71186440678,2,"percN",0.36
"1233","SkyPond",1979.71186440678,2,"CN",10.59
"1234","SkyPond",1979.71186440678,2,"del13C",-26.4
"1235","SkyPond",1979.71186440678,2,"del15N",1.9
"1236","SkyPond",1979.71186440678,2,"fuco",249.7290395
"1237","SkyPond",1979.71186440678,2,"oscil",0
"1238","SkyPond",1979.71186440678,2,"aphan",0
"1239","SkyPond",1979.71186440678,2,"diadino",80.07973664
"1240","SkyPond",1979.71186440678,2,"myxo",0
"1241","SkyPond",1979.71186440678,2,"allo",113.5216996
"1242","SkyPond",1979.71186440678,2,"diato",234.6917364
"1243","SkyPond",1979.71186440678,2,"lutein",389.396245
"1244","SkyPond",1979.71186440678,2,"cantha",55.60172142
"1245","SkyPond",1979.71186440678,2,"b_car",229.7345093
"1246","SkyPond",1979.71186440678,2,"chl_ap",242.579004
"1247","SkyPond",1979.71186440678,2,"echine",20.68150881
"1248","SkyPond",1979.71186440678,2,"pheo_a",1064.108921
"1249","SkyPond",1979.71186440678,2,"phaeo_b",943.9146581
"1250","SkyPond",1979.71186440678,2,"chla_pheoa",2201.524775
"1251","SkyPond",1979.71186440678,2,"chlb_pheob",1031.0072844
"1252","SkyPond",1979.71186440678,2,"PI",1.06889044115062
"1253","SkyPond",1979.71186440678,2,"UVR_index",0
"1254","SkyPond",1979.71186440678,2,"all_chl",2444.103779
"1255","SkyPond",1979.71186440678,2,"all_diat",314.77147304
"1256","SkyPond",1979.71186440678,2,"AD_ratio",0.483705567743202
"1257","SkyPond",1979.71186440678,2,"master_chl",0.544080278541826
"1258","SkyPond",1979.71186440678,2,"perc_chlb",0.887047030122586
"1259","SkyPond",1979.71186440678,2,"perc_diatox",0.106604176825582
"1260","SkyPond",1979.71186440678,2,"del15N_zscore",-1.44767164047758
"1261","SkyPond",1976.32203389831,2.2,"percC",3.28
"1262","SkyPond",1976.32203389831,2.2,"percN",0.35
"1263","SkyPond",1976.32203389831,2.2,"CN",10.82
"1264","SkyPond",1976.32203389831,2.2,"del13C",-26.7
"1265","SkyPond",1976.32203389831,2.2,"del15N",2
"1266","SkyPond",1976.32203389831,2.2,"fuco",185.725656
"1267","SkyPond",1976.32203389831,2.2,"oscil",0
"1268","SkyPond",1976.32203389831,2.2,"aphan",0
"1269","SkyPond",1976.32203389831,2.2,"diadino",57.67086726
"1270","SkyPond",1976.32203389831,2.2,"myxo",0
"1271","SkyPond",1976.32203389831,2.2,"allo",74.53427954
"1272","SkyPond",1976.32203389831,2.2,"diato",191.059796
"1273","SkyPond",1976.32203389831,2.2,"lutein",360.6467102
"1274","SkyPond",1976.32203389831,2.2,"cantha",41.0116876
"1275","SkyPond",1976.32203389831,2.2,"b_car",242.4506565
"1276","SkyPond",1976.32203389831,2.2,"chl_ap",204.6085269
"1277","SkyPond",1976.32203389831,2.2,"echine",17.44426757
"1278","SkyPond",1976.32203389831,2.2,"pheo_a",967.8074697
"1279","SkyPond",1976.32203389831,2.2,"phaeo_b",926.9880217
"1280","SkyPond",1976.32203389831,2.2,"chla_pheoa",1949.503908
"1281","SkyPond",1976.32203389831,2.2,"chlb_pheob",1003.96445255
"1282","SkyPond",1976.32203389831,2.2,"PI",1.01435096239163
"1283","SkyPond",1976.32203389831,2.2,"UVR_index",0.00807378869139831
"1284","SkyPond",1976.32203389831,2.2,"all_chl",2154.1124349
"1285","SkyPond",1976.32203389831,2.2,"all_diat",248.73066326
"1286","SkyPond",1976.32203389831,2.2,"AD_ratio",0.390109699164548
"1287","SkyPond",1976.32203389831,2.2,"master_chl",0.504273050790512
"1288","SkyPond",1976.32203389831,2.2,"perc_chlb",0.957822759920779
"1289","SkyPond",1976.32203389831,2.2,"perc_diatox",0.0980043154650604
"1290","SkyPond",1976.32203389831,2.2,"del15N_zscore",-1.37060927178295
"1291","SkyPond",1972.93220338983,2.4,"percC",3.2
"1292","SkyPond",1972.93220338983,2.4,"percN",0.34
"1293","SkyPond",1972.93220338983,2.4,"CN",11.13
"1294","SkyPond",1972.93220338983,2.4,"del13C",-26.6
"1295","SkyPond",1972.93220338983,2.4,"del15N",1.9
"1296","SkyPond",1972.93220338983,2.4,"fuco",155.9597429
"1297","SkyPond",1972.93220338983,2.4,"oscil",0
"1298","SkyPond",1972.93220338983,2.4,"aphan",0
"1299","SkyPond",1972.93220338983,2.4,"diadino",108.3305778
"1300","SkyPond",1972.93220338983,2.4,"myxo",0
"1301","SkyPond",1972.93220338983,2.4,"allo",127.0793756
"1302","SkyPond",1972.93220338983,2.4,"diato",211.0691209
"1303","SkyPond",1972.93220338983,2.4,"lutein",332.332151
"1304","SkyPond",1972.93220338983,2.4,"cantha",49.29227163
"1305","SkyPond",1972.93220338983,2.4,"b_car",241.5549461
"1306","SkyPond",1972.93220338983,2.4,"chl_ap",160.756608
"1307","SkyPond",1972.93220338983,2.4,"echine",21.76770722
"1308","SkyPond",1972.93220338983,2.4,"pheo_a",965.8404789
"1309","SkyPond",1972.93220338983,2.4,"phaeo_b",1044.933694
"1310","SkyPond",1972.93220338983,2.4,"chla_pheoa",1828.1912906
"1311","SkyPond",1972.93220338983,2.4,"chlb_pheob",1119.04306144
"1312","SkyPond",1972.93220338983,2.4,"PI",0.892850145069645
"1313","SkyPond",1972.93220338983,2.4,"UVR_index",0.0173844403316652
"1314","SkyPond",1972.93220338983,2.4,"all_chl",1988.9478986
"1315","SkyPond",1972.93220338983,2.4,"all_diat",319.3996987
"1316","SkyPond",1972.93220338983,2.4,"AD_ratio",0.602074690310609
"1317","SkyPond",1972.93220338983,2.4,"master_chl",0.431244257450442
"1318","SkyPond",1972.93220338983,2.4,"perc_chlb",1.08189055732069
"1319","SkyPond",1972.93220338983,2.4,"perc_diatox",0.115452426660849
"1320","SkyPond",1972.93220338983,2.4,"del15N_zscore",-1.44767164047758
"1321","SkyPond",1969.54237288136,2.6,"percC",3.36
"1322","SkyPond",1969.54237288136,2.6,"percN",0.38
"1323","SkyPond",1969.54237288136,2.6,"CN",10.43
"1324","SkyPond",1969.54237288136,2.6,"del13C",-26.3
