DATE,tmin_F,tmean_F,tmax_F,tmin_C,tmean_C,tmax_C
1927-01-01,4.6,16.2,27.8,-15.22222222,-8.777777778,-2.333333333
1927-02-01,5.1,16.1,27.2,-14.94444444,-8.833333333,-2.666666667
1927-03-01,5.7,17,28.2,-14.61111111,-8.333333333,-2.111111111
1927-04-01,14.6,26.3,38.1,-9.666666667,-3.166666667,3.388888889
1927-05-01,22.1,36.5,50.9,-5.5,2.5,10.5
1927-06-01,30.3,43,55.7,-0.944444444,6.111111111,13.16666667
1927-07-01,34.2,48.2,62.2,1.222222222,9,16.77777778
1927-08-01,32.4,44.1,55.7,0.222222222,6.722222222,13.16666667
1927-09-01,28.3,40.2,52.1,-2.055555556,4.555555556,11.16666667
1927-10-01,21.1,35,48.8,-6.055555556,1.666666667,9.333333333
1927-11-01,17.1,26.5,35.8,-8.277777778,-3.055555556,2.111111111
1927-12-01,-3,8,19.1,-19.44444444,-13.33333333,-7.166666667
1928-01-01,8,17.5,26.9,-13.33333333,-8.055555556,-2.833333333
1928-02-01,0.6,13.5,26.4,-17.44444444,-10.27777778,-3.111111111
1928-03-01,8.2,20.8,33.4,-13.22222222,-6.222222222,0.777777778
1928-04-01,11.3,25.1,38.9,-11.5,-3.833333333,3.833333333
1928-05-01,24,35.2,46.3,-4.444444444,1.777777778,7.944444444
1928-06-01,26.9,38.4,49.8,-2.833333333,3.555555556,9.888888889
1928-07-01,33.4,47.6,61.7,0.777777778,8.666666667,16.5
1928-08-01,31.5,45.4,59.4,-0.277777778,7.444444444,15.22222222
1928-09-01,26.8,40,53.2,-2.888888889,4.444444444,11.77777778
1928-10-01,21,31.1,41.1,-6.111111111,-0.5,5.055555556
1928-11-01,9.3,19.8,30.4,-12.61111111,-6.777777778,-0.888888889
1928-12-01,2.2,12.8,23.3,-16.55555556,-10.66666667,-4.833333333
1929-01-01,-0.2,10,20.1,-17.88888889,-12.22222222,-6.611111111
1929-02-01,-7.2,5.2,17.6,-21.77777778,-14.88888889,-8
1929-03-01,7.5,18.7,29.8,-13.61111111,-7.388888889,-1.222222222
1929-04-01,14.1,24.9,35.7,-9.944444444,-3.944444444,2.055555556
1929-05-01,20.9,32.9,45,-6.166666667,0.5,7.222222222
1929-06-01,27.8,43.1,58.4,-2.333333333,6.166666667,14.66666667
1929-07-01,36.6,49.9,63.1,2.555555556,9.944444444,17.27777778
1929-08-01,37.8,49,60.2,3.222222222,9.444444444,15.66666667
1929-09-01,28.6,38.8,49.1,-1.888888889,3.777777778,9.5
1929-10-01,22.6,32.8,43.1,-5.222222222,0.444444444,6.166666667
1929-11-01,2.3,13.5,24.7,-16.5,-10.27777778,-4.055555556
1929-12-01,8.6,18.8,29,-13,-7.333333333,-1.666666667
1930-01-01,-9.4,1.9,13.3,-23,-16.72222222,-10.38888889
1930-02-01,10.8,20.9,30.9,-11.77777778,-6.166666667,-0.611111111
1930-03-01,4.5,16.3,28.2,-15.27777778,-8.722222222,-2.111111111
1930-04-01,19.2,32.6,46.1,-7.111111111,0.333333333,7.833333333
1930-05-01,20.7,32.4,44.2,-6.277777778,0.222222222,6.777777778
1930-06-01,28.6,43.9,59.2,-1.888888889,6.611111111,15.11111111
1930-07-01,37.7,49.8,61.8,3.166666667,9.888888889,16.55555556
1930-08-01,36.6,47.5,58.5,2.555555556,8.611111111,14.72222222
1930-09-01,28,41,54,-2.222222222,5,12.22222222
1930-10-01,19.9,31.3,42.7,-6.722222222,-0.388888889,5.944444444
1930-11-01,9.7,21.3,32.8,-12.38888889,-5.944444444,0.444444444
1930-12-01,3.2,13.9,24.5,-16,-10.05555556,-4.166666667
1931-01-01,5.5,15.4,25.3,-14.72222222,-9.222222222,-3.722222222
1931-02-01,6.2,17.3,28.5,-14.33333333,-8.166666667,-1.944444444
1931-03-01,3.5,15.7,28,-15.83333333,-9.055555556,-2.222222222
1931-04-01,13.2,26,38.8,-10.44444444,-3.333333333,3.777777778
1931-05-01,19.1,32.1,45.2,-7.166666667,0.055555556,7.333333333
1931-06-01,30.3,44.9,59.4,-0.944444444,7.166666667,15.22222222
1931-07-01,36.4,50.6,64.8,2.444444444,10.33333333,18.22222222
1931-08-01,34,47.5,61,1.111111111,8.611111111,16.11111111
1931-09-01,31.9,45,58.1,-0.055555556,7.222222222,14.5
1931-10-01,22,34,45.9,-5.555555556,1.111111111,7.722222222
1931-11-01,7.4,19.1,30.8,-13.66666667,-7.166666667,-0.666666667
1931-12-01,5.7,15.8,25.9,-14.61111111,-9,-3.388888889
1932-01-01,-1.4,8.2,17.9,-18.55555556,-13.22222222,-7.833333333
1932-02-01,7.6,18.1,28.6,-13.55555556,-7.722222222,-1.888888889
1932-03-01,1,12.2,23.4,-17.22222222,-11,-4.777777778
1932-04-01,14.9,28.1,41.3,-9.5,-2.166666667,5.166666667
1932-05-01,22.3,35.5,48.7,-5.388888889,1.944444444,9.277777778
1932-06-01,28.6,41.5,54.4,-1.888888889,5.277777778,12.44444444
1932-07-01,36.6,50.4,64.2,2.555555556,10.22222222,17.88888889
1932-08-01,35.3,48.8,62.3,1.833333333,9.333333333,16.83333333
1932-09-01,27.3,41.5,55.7,-2.611111111,5.277777778,13.16666667
1932-10-01,17.6,29.8,41.9,-8,-1.222222222,5.5
1932-11-01,12.7,23.1,33.5,-10.72222222,-4.944444444,0.833333333
1932-12-01,-3.4,6.3,16.1,-19.66666667,-14.27777778,-8.833333333
1933-01-01,4.2,13.5,22.8,-15.44444444,-10.27777778,-5.111111111
1933-02-01,-5.2,6.8,18.8,-20.66666667,-14,-7.333333333
1933-03-01,8.6,20.3,32,-13,-6.5,0
1933-04-01,10.7,23.3,36,-11.83333333,-4.833333333,2.222222222
1933-05-01,20.2,31.6,43,-6.555555556,-0.222222222,6.111111111
1933-06-01,33.8,47.5,61.3,1,8.611111111,16.27777778
1933-07-01,37.9,51.5,65.2,3.277777778,10.83333333,18.44444444
1933-08-01,34.2,46.3,58.4,1.222222222,7.944444444,14.66666667
1933-09-01,31.9,45,58.1,-0.055555556,7.222222222,14.5
1933-10-01,23.3,36.8,50.3,-4.833333333,2.666666667,10.16666667
1933-11-01,14.4,25.5,36.6,-9.777777778,-3.611111111,2.555555556
1933-12-01,14.5,23.3,32.1,-9.722222222,-4.833333333,0.055555556
1934-01-01,8,17.6,27.2,-13.33333333,-8,-2.666666667
1934-02-01,7.5,18.7,29.8,-13.61111111,-7.388888889,-1.222222222
1934-03-01,11.8,23.6,35.4,-11.22222222,-4.666666667,1.888888889
1934-04-01,16.6,29.4,42.2,-8.555555556,-1.444444444,5.666666667
1934-05-01,28.4,42,55.5,-2,5.555555556,13.05555556
1934-06-01,30.6,45.5,60.3,-0.777777778,7.5,15.72222222
1934-07-01,38.7,53.2,67.7,3.722222222,11.77777778,19.83333333
1934-08-01,36.6,50.3,64,2.555555556,10.16666667,17.77777778
1934-09-01,25.3,39.5,53.6,-3.722222222,4.166666667,12
1934-10-01,24.1,37.2,50.4,-4.388888889,2.888888889,10.22222222
1934-11-01,13.3,23.8,34.3,-10.38888889,-4.555555556,1.277777778
1934-12-01,6.6,16,25.5,-14.11111111,-8.888888889,-3.611111111
1935-01-01,7,18.1,29.2,-13.88888889,-7.722222222,-1.555555556
1935-02-01,5.2,17.7,30.2,-14.88888889,-7.944444444,-1
1935-03-01,8.7,20.6,32.6,-12.94444444,-6.333333333,0.333333333
1935-04-01,14.1,25.4,36.6,-9.944444444,-3.666666667,2.555555556
1935-05-01,20.3,28.8,37.3,-6.5,-1.777777778,2.944444444
1935-06-01,28.6,42.7,56.7,-1.888888889,5.944444444,13.72222222
1935-07-01,37,50.6,64.2,2.777777778,10.33333333,17.88888889
1935-08-01,38,50.3,62.7,3.333333333,10.16666667,17.05555556
1935-09-01,29.5,41.9,54.3,-1.388888889,5.5,12.38888889
1935-10-01,19.8,31.3,42.7,-6.777777778,-0.388888889,5.944444444
1935-11-01,10.8,20,29.1,-11.77777778,-6.666666667,-1.611111111
1935-12-01,5.8,16.2,26.6,-14.55555556,-8.777777778,-3
1936-01-01,2.7,11.4,20.1,-16.27777778,-11.44444444,-6.611111111
1936-02-01,-1.1,9.6,20.4,-18.38888889,-12.44444444,-6.444444444
1936-03-01,8,19.6,31.1,-13.33333333,-6.888888889,-0.5
1936-04-01,15.5,27.7,39.8,-9.166666667,-2.388888889,4.333333333
1936-05-01,24.7,37.3,49.9,-4.055555556,2.944444444,9.944444444
1936-06-01,33.5,45.8,58.2,0.833333333,7.666666667,14.55555556
1936-07-01,39.5,53.4,67.4,4.166666667,11.88888889,19.66666667
1936-08-01,37.1,49.2,61.2,2.833333333,9.555555556,16.22222222
1936-09-01,28.9,42.2,55.5,-1.722222222,5.666666667,13.05555556
1936-10-01,19.9,30.1,40.3,-6.722222222,-1.055555556,4.611111111
1936-11-01,11.4,22.5,33.7,-11.44444444,-5.277777778,0.944444444
1936-12-01,7.5,16.5,25.6,-13.61111111,-8.611111111,-3.555555556
1937-01-01,-8.3,1.8,11.9,-22.38888889,-16.77777778,-11.16666667
1937-02-01,2.3,13,23.7,-16.5,-10.55555556,-4.611111111
1937-03-01,5.8,16.9,28.1,-14.55555556,-8.388888889,-2.166666667
1937-04-01,13.7,26,38.4,-10.16666667,-3.333333333,3.555555556
1937-05-01,24.5,36.8,49,-4.166666667,2.666666667,9.444444444
1937-06-01,29.7,41.5,53.2,-1.277777778,5.277777778,11.77777778
1937-07-01,37.3,49.9,62.5,2.944444444,9.944444444,16.94444444
1937-08-01,37.9,51.7,65.6,3.277777778,10.94444444,18.66666667
1937-09-01,31.1,44,56.9,-0.5,6.666666667,13.83333333
1937-10-01,23.5,34.3,45.1,-4.722222222,1.277777778,7.277777778
1937-11-01,11.9,21,30.1,-11.16666667,-6.111111111,-1.055555556
1937-12-01,6.5,15.4,24.4,-14.16666667,-9.222222222,-4.222222222
1938-01-01,4.6,13.6,22.6,-15.22222222,-10.22222222,-5.222222222
1938-02-01,5.5,15.5,25.5,-14.72222222,-9.166666667,-3.611111111
1938-03-01,10.5,20.5,30.5,-11.94444444,-6.388888889,-0.833333333
1938-04-01,14.3,26.8,39.3,-9.833333333,-2.888888889,4.055555556
1938-05-01,22.4,33.1,43.8,-5.333333333,0.611111111,6.555555556
1938-06-01,31.2,43.9,56.6,-0.444444444,6.611111111,13.66666667
1938-07-01,34.9,48.4,61.9,1.611111111,9.111111111,16.61111111
1938-08-01,37.5,50.9,64.3,3.055555556,10.5,17.94444444
1938-09-01,32,43.4,54.8,0,6.333333333,12.66666667
1938-10-01,23.8,35.5,47.2,-4.555555556,1.944444444,8.444444444
1938-11-01,6.4,16.8,27.1,-14.22222222,-8.444444444,-2.722222222
1938-12-01,5.5,14.3,23.1,-14.72222222,-9.833333333,-4.944444444
1939-01-01,5.3,13.3,21.2,-14.83333333,-10.38888889,-6
1939-02-01,-4.5,5.3,15.2,-20.27777778,-14.83333333,-9.333333333
1939-03-01,8.1,19.1,30.1,-13.27777778,-7.166666667,-1.055555556
1939-04-01,16.1,27.9,39.8,-8.833333333,-2.277777778,4.333333333
1939-05-01,24.5,38,51.4,-4.166666667,3.333333333,10.77777778
1939-06-01,28.5,43.2,57.8,-1.944444444,6.222222222,14.33333333
1939-07-01,36.2,51.5,66.8,2.333333333,10.83333333,19.33333333
1939-08-01,34.3,48.3,62.4,1.277777778,9.055555556,16.88888889
1939-09-01,32.2,44.7,57.3,0.111111111,7.055555556,14.05555556
1939-10-01,20.8,33.2,45.5,-6.222222222,0.666666667,7.5
1939-11-01,11.6,24.4,37.3,-11.33333333,-4.222222222,2.944444444
1939-12-01,10.6,21.2,31.7,-11.88888889,-6,-0.166666667
1940-01-01,0.4,8.9,17.3,-17.55555556,-12.83333333,-8.166666667
1940-02-01,6.6,15.2,23.8,-14.11111111,-9.333333333,-4.555555556
1940-03-01,11.9,22.6,33.2,-11.16666667,-5.222222222,0.666666667
1940-04-01,16.3,28,39.6,-8.722222222,-2.222222222,4.222222222
1940-05-01,24.5,37.1,49.8,-4.166666667,2.833333333,9.888888889
1940-06-01,32.2,46.9,61.5,0.111111111,8.277777778,16.38888889
1940-07-01,38.6,51.8,65.1,3.666666667,11,18.38888889
1940-08-01,35.5,49.2,62.9,1.944444444,9.555555556,17.16666667
1940-09-01,33.7,44.1,54.5,0.944444444,6.722222222,12.5
1940-10-01,23.7,35.8,47.9,-4.611111111,2.111111111,8.833333333
1940-11-01,8.9,18.8,28.7,-12.83333333,-7.333333333,-1.833333333
1940-12-01,8.2,17.9,27.7,-13.22222222,-7.833333333,-2.388888889
1941-01-01,4.7,15.2,25.6,-15.16666667,-9.333333333,-3.555555556
1941-02-01,7.2,18.3,29.4,-13.77777778,-7.611111111,-1.444444444
1941-03-01,6.7,17.3,27.9,-14.05555556,-8.166666667,-2.277777778
1941-04-01,14.8,25,35.3,-9.555555556,-3.888888889,1.833333333
1941-05-01,25.2,37.4,49.6,-3.777777778,3,9.777777778
1941-06-01,28.9,41.4,53.8,-1.722222222,5.222222222,12.11111111
1941-07-01,35.5,48.8,62.2,1.944444444,9.333333333,16.77777778
1941-08-01,35.1,47.9,60.8,1.722222222,8.833333333,16
1941-09-01,27.7,39.9,52.1,-2.388888889,4.388888889,11.16666667
1941-10-01,21.3,31.2,41.1,-5.944444444,-0.444444444,5.055555556
1941-11-01,11.9,23.3,34.7,-11.16666667,-4.833333333,1.5
1941-12-01,6.2,18.3,30.3,-14.33333333,-7.611111111,-0.944444444
1942-01-01,-1.7,10.6,22.9,-18.72222222,-11.88888889,-5.055555556
1942-02-01,-6.4,5.3,17,-21.33333333,-14.83333333,-8.333333333
1942-03-01,3.5,15.5,27.6,-15.83333333,-9.166666667,-2.444444444
1942-04-01,18.3,29.9,41.5,-7.611111111,-1.166666667,5.277777778
1942-05-01,20.7,33.5,46.3,-6.277777778,0.833333333,7.944444444
1942-06-01,30.1,42.6,55.2,-1.055555556,5.888888889,12.88888889
1942-07-01,36.6,50.3,64,2.555555556,10.16666667,17.77777778
1942-08-01,36,49.1,62.2,2.222222222,9.5,16.77777778
1942-09-01,26.9,40.4,53.9,-2.833333333,4.666666667,12.16666667
1942-10-01,20.4,32,43.6,-6.444444444,0,6.444444444
1942-11-01,11.5,23.5,35.5,-11.38888889,-4.722222222,1.944444444
1942-12-01,5.3,16.1,27,-14.83333333,-8.833333333,-2.777777778
1943-01-01,2.2,13,23.9,-16.55555556,-10.55555556,-4.5
1943-02-01,5.5,18.4,31.3,-14.72222222,-7.555555556,-0.388888889
1943-03-01,2.6,14.8,26.9,-16.33333333,-9.555555556,-2.833333333
1943-04-01,20.4,33.4,46.4,-6.444444444,0.777777778,8
1943-05-01,21.3,32.8,44.2,-5.944444444,0.444444444,6.777777778
1943-06-01,29.9,43.1,56.4,-1.166666667,6.166666667,13.55555556
1943-07-01,37.7,51.6,65.6,3.166666667,10.88888889,18.66666667
1943-08-01,39.4,51.6,63.8,4.111111111,10.88888889,17.66666667
1943-09-01,25.9,41.6,57.3,-3.388888889,5.333333333,14.05555556
1943-10-01,18.7,32.4,46.1,-7.388888889,0.222222222,7.833333333
1943-11-01,9.9,23.3,36.6,-12.27777778,-4.833333333,2.555555556
1943-12-01,5.5,16.8,28.1,-14.72222222,-8.444444444,-2.166666667
1944-01-01,-0.8,12.2,25.2,-18.22222222,-11,-3.777777778
1944-02-01,-0.2,12.6,25.4,-17.88888889,-10.77777778,-3.666666667
1944-03-01,3.8,15.1,26.4,-15.66666667,-9.388888889,-3.111111111
1944-04-01,11.9,23,34.2,-11.16666667,-5,1.222222222
1944-05-01,23.4,36,48.5,-4.777777778,2.222222222,9.166666667
1944-06-01,29.4,43.6,57.7,-1.444444444,6.444444444,14.27777778
1944-07-01,34.5,49.2,64,1.388888889,9.555555556,17.77777778
1944-08-01,34.2,50.3,66.4,1.222222222,10.16666667,19.11111111
1944-09-01,25,42,58.9,-3.888888889,5.555555556,14.94444444
1944-10-01,20.4,34.9,49.3,-6.444444444,1.611111111,9.611111111
1944-11-01,11.5,23,34.5,-11.38888889,-5,1.388888889
1944-12-01,-0.2,13,26.2,-17.88888889,-10.55555556,-3.222222222
1945-01-01,4.5,14.3,24.1,-15.27777778,-9.833333333,-4.388888889
1945-02-01,6.2,15.9,25.6,-14.33333333,-8.944444444,-3.555555556
1945-03-01,8.4,20.5,32.6,-13.11111111,-6.388888889,0.333333333
1945-04-01,9.9,21.7,33.4,-12.27777778,-5.722222222,0.777777778
1945-05-01,24.6,36.4,48.3,-4.111111111,2.444444444,9.055555556
1945-06-01,28.6,40.2,51.9,-1.888888889,4.555555556,11.05555556
1945-07-01,35.9,49.9,64,2.166666667,9.944444444,17.77777778
1945-08-01,37.2,49.8,62.4,2.888888889,9.888888889,16.88888889
1945-09-01,27.4,40.9,54.5,-2.555555556,4.944444444,12.5
1945-10-01,21.8,34.8,47.7,-5.666666667,1.555555556,8.722222222
1945-11-01,13.4,22.8,32.1,-10.33333333,-5.111111111,0.055555556
1945-12-01,4.4,13.3,22.3,-15.33333333,-10.38888889,-5.388888889
1946-01-01,1.5,13.3,25.1,-16.94444444,-10.38888889,-3.833333333
1946-02-01,5.2,16.3,27.3,-14.88888889,-8.722222222,-2.611111111
1946-03-01,11.2,23.8,36.5,-11.55555556,-4.555555556,2.5
1946-04-01,21.6,34.9,48.1,-5.777777778,1.611111111,8.944444444
1946-05-01,21.4,32.4,43.5,-5.888888889,0.222222222,6.388888889
1946-06-01,31.5,46,60.5,-0.277777778,7.777777778,15.83333333
1946-07-01,37.1,51.4,65.6,2.833333333,10.77777778,18.66666667
1946-08-01,36.6,49.7,62.9,2.555555556,9.833333333,17.16666667
1946-09-01,29.7,43.2,56.8,-1.277777778,6.222222222,13.77777778
1946-10-01,21.8,31.4,41,-5.666666667,-0.333333333,5
1946-11-01,8.5,18.8,29.2,-13.05555556,-7.333333333,-1.555555556
1946-12-01,10.4,19.8,29.1,-12,-6.777777778,-1.611111111
1947-01-01,2.6,12.5,22.4,-16.33333333,-10.83333333,-5.333333333
1947-02-01,2.1,13.3,24.5,-16.61111111,-10.38888889,-4.166666667
1947-03-01,5.8,17.3,28.8,-14.55555556,-8.166666667,-1.777777778
1947-04-01,15.2,26,36.9,-9.333333333,-3.333333333,2.722222222
1947-05-01,25.4,37.2,49,-3.666666667,2.888888889,9.444444444
1947-06-01,28.5,40.9,53.3,-1.944444444,4.944444444,11.83333333
1947-07-01,36.6,50.8,64.9,2.555555556,10.44444444,18.27777778
1947-08-01,38.2,51.3,64.4,3.444444444,10.72222222,18
1947-09-01,32.6,46.2,59.7,0.333333333,7.888888889,15.38888889
1947-10-01,26.7,37.2,47.6,-2.944444444,2.888888889,8.666666667
1947-11-01,5.2,15.1,24.9,-14.88888889,-9.388888889,-3.944444444
1947-12-01,6.6,16.8,27,-14.11111111,-8.444444444,-2.777777778
1948-01-01,1.2,11.5,21.8,-17.11111111,-11.38888889,-5.666666667
1948-02-01,-1.1,11.9,24.9,-18.38888889,-11.16666667,-3.944444444
1948-03-01,0.4,12.2,24.1,-17.55555556,-11,-4.388888889
1948-04-01,17.3,29.9,42.6,-8.166666667,-1.166666667,5.888888889
1948-05-01,24.4,37.8,51.2,-4.222222222,3.222222222,10.66666667
1948-06-01,32.1,45.2,58.2,0.055555556,7.333333333,14.55555556
1948-07-01,35.9,51.1,66.3,2.166666667,10.61111111,19.05555556
1948-08-01,36.3,50.8,65.2,2.388888889,10.44444444,18.44444444
1948-09-01,32.6,47.2,61.8,0.333333333,8.444444444,16.55555556
1948-10-01,20.6,33.2,45.7,-6.333333333,0.666666667,7.611111111
1948-11-01,9.3,17.7,26.1,-12.61111111,-7.944444444,-3.277777778
1948-12-01,4.9,14,23.1,-15.05555556,-10,-4.944444444
1949-01-01,-7.5,4.4,16.3,-21.94444444,-15.33333333,-8.722222222
1949-02-01,1.5,11.7,21.8,-16.94444444,-11.27777778,-5.666666667
1949-03-01,9.7,20.6,31.5,-12.38888889,-6.333333333,-0.277777778
1949-04-01,16.8,29.6,42.4,-8.444444444,-1.333333333,5.777777778
1949-05-01,25.7,37,48.4,-3.5,2.777777778,9.111111111
1949-06-01,33.4,44.4,55.5,0.777777778,6.888888889,13.05555556
1949-07-01,37.7,50.5,63.3,3.166666667,10.27777778,17.38888889
1949-08-01,35.7,49.7,63.7,2.055555556,9.833333333,17.61111111
1949-09-01,29.9,43.6,57.4,-1.166666667,6.444444444,14.11111111
1949-10-01,21.7,32.1,42.6,-5.722222222,0.055555556,5.888888889
1949-11-01,19.7,30.7,41.7,-6.833333333,-0.722222222,5.388888889
1949-12-01,5.1,15.8,26.6,-14.94444444,-9,-3
1950-01-01,4.4,13,21.7,-15.33333333,-10.55555556,-5.722222222
1950-02-01,7.3,17.3,27.4,-13.72222222,-8.166666667,-2.555555556
1950-03-01,7.5,17.9,28.3,-13.61111111,-7.833333333,-2.055555556
1950-04-01,16.5,28.4,40.3,-8.611111111,-2,4.611111111
1950-05-01,20.2,32.1,44,-6.555555556,0.055555556,6.666666667
1950-06-01,29.8,44.2,58.5,-1.222222222,6.777777778,14.72222222
1950-07-01,34.2,47.1,60.1,1.222222222,8.388888889,15.61111111
1950-08-01,32.2,46.6,61,0.111111111,8.111111111,16.11111111
1950-09-01,28.6,40.3,52.1,-1.888888889,4.611111111,11.16666667
1950-10-01,26,39.7,53.4,-3.333333333,4.277777778,11.88888889
1950-11-01,13.4,24,34.5,-10.33333333,-4.444444444,1.388888889
1950-12-01,13.4,22.1,30.8,-10.33333333,-5.5,-0.666666667
1951-01-01,2.4,12.1,21.8,-16.44444444,-11.05555556,-5.666666667
1951-02-01,4.2,16,27.8,-15.44444444,-8.888888889,-2.333333333
1951-03-01,4.8,16.9,29,-15.11111111,-8.388888889,-1.666666667
1951-04-01,13.9,25.2,36.4,-10.05555556,-3.777777778,2.444444444
1951-05-01,24.6,36,47.4,-4.111111111,2.222222222,8.555555556
1951-06-01,26.8,39.3,51.7,-2.888888889,4.055555556,10.94444444
1951-07-01,36.2,50.5,64.9,2.333333333,10.27777778,18.27777778
1951-08-01,35.8,48.6,61.3,2.111111111,9.222222222,16.27777778
1951-09-01,27.4,41.3,55.2,-2.555555556,5.166666667,12.88888889
1951-10-01,21.1,31.9,42.6,-6.055555556,-0.055555556,5.888888889
1951-11-01,8,19.4,30.9,-13.33333333,-7,-0.611111111
1951-12-01,5,13.5,21.9,-15,-10.27777778,-5.611111111
1952-01-01,4.7,14.4,24.2,-15.16666667,-9.777777778,-4.333333333
1952-02-01,4.5,15.2,26,-15.27777778,-9.333333333,-3.333333333
1952-03-01,2.5,14.1,25.6,-16.38888889,-9.944444444,-3.555555556
1952-04-01,14.8,27.3,39.7,-9.555555556,-2.611111111,4.277777778
1952-05-01,24,35.9,47.7,-4.444444444,2.166666667,8.722222222
1952-06-01,33.8,48.3,62.8,1,9.055555556,17.11111111
1952-07-01,35.7,50,64.2,2.055555556,10,17.88888889
1952-08-01,36.8,49.7,62.6,2.666666667,9.833333333,17
1952-09-01,31,45.1,59.1,-0.555555556,7.277777778,15.05555556
1952-10-01,21.3,35.9,50.5,-5.944444444,2.166666667,10.27777778
1952-11-01,5.3,17.1,29,-14.83333333,-8.277777778,-1.666666667
1952-12-01,6.7,16.4,26.1,-14.05555556,-8.666666667,-3.277777778
1953-01-01,13,21.9,30.8,-10.55555556,-5.611111111,-0.666666667
1953-02-01,2.8,13.9,25,-16.22222222,-10.05555556,-3.888888889
1953-03-01,11.1,23,34.9,-11.61111111,-5,1.611111111
1953-04-01,11.2,22.9,34.6,-11.55555556,-5.055555556,1.444444444
1953-05-01,21,32.1,43.1,-6.111111111,0.055555556,6.166666667
1953-06-01,32.7,46.5,60.2,0.388888889,8.055555556,15.66666667
1953-07-01,38.6,51.9,65.2,3.666666667,11.05555556,18.44444444
1953-08-01,35.7,48.4,61.1,2.055555556,9.111111111,16.16666667
1953-09-01,31.7,45.7,59.7,-0.166666667,7.611111111,15.38888889
1953-10-01,22.3,35.3,48.3,-5.388888889,1.833333333,9.055555556
1953-11-01,15.2,25.7,36.3,-9.333333333,-3.5,2.388888889
1953-12-01,4.4,15,25.6,-15.33333333,-9.444444444,-3.555555556
1954-01-01,8.9,18.4,27.8,-12.83333333,-7.555555556,-2.333333333
1954-02-01,12.1,23.6,35.2,-11.05555556,-4.666666667,1.777777778
1954-03-01,4.6,16.4,28.2,-15.22222222,-8.666666667,-2.111111111
1954-04-01,19,33.1,47.1,-7.222222222,0.611111111,8.388888889
1954-05-01,23,36,49,-5,2.222222222,9.444444444
1954-06-01,31.3,46.2,61.2,-0.388888889,7.888888889,16.22222222
1954-07-01,39.9,53.7,67.5,4.388888889,12.05555556,19.72222222
1954-08-01,36.5,50.1,63.7,2.5,10.05555556,17.61111111
1954-09-01,33.6,46,58.4,0.888888889,7.777777778,14.66666667
1954-10-01,24.1,35.4,46.8,-4.388888889,1.888888889,8.222222222
1954-11-01,15.2,27.8,40.4,-9.333333333,-2.333333333,4.666666667
1954-12-01,6.7,17.9,29.1,-14.05555556,-7.833333333,-1.611111111
1955-01-01,1.6,12,22.4,-16.88888889,-11.11111111,-5.333333333
1955-02-01,-1.8,9.2,20.1,-18.77777778,-12.66666667,-6.611111111
1955-03-01,3.6,16.1,28.7,-15.77777778,-8.833333333,-1.833333333
1955-04-01,14.5,28,41.5,-9.722222222,-2.222222222,5.277777778
1955-05-01,23.1,35.9,48.7,-4.944444444,2.166666667,9.277777778
1955-06-01,29.1,41.3,53.5,-1.611111111,5.166666667,11.94444444
1955-07-01,36.2,50.8,65.4,2.333333333,10.44444444,18.55555556
1955-08-01,38.2,50.6,62.9,3.444444444,10.33333333,17.16666667
1955-09-01,31,44.6,58.2,-0.555555556,7,14.55555556
1955-10-01,22.9,36.1,49.3,-5.055555556,2.277777778,9.611111111
1955-11-01,9.4,19.3,29.2,-12.55555556,-7.055555556,-1.555555556
1955-12-01,10.5,19.2,27.9,-11.94444444,-7.111111111,-2.277777778
1956-01-01,8.4,19.6,30.7,-13.11111111,-6.888888889,-0.722222222
1956-02-01,-2.6,9.8,22.2,-19.22222222,-12.33333333,-5.444444444
1956-03-01,5.7,18.5,31.4,-14.61111111,-7.5,-0.333333333
1956-04-01,14.2,26.7,39.1,-9.888888889,-2.944444444,3.944444444
1956-05-01,26.7,38.8,51,-2.944444444,3.777777778,10.55555556
1956-06-01,32.6,48.2,63.8,0.333333333,9,17.66666667
1956-07-01,35.4,49.3,63.2,1.888888889,9.611111111,17.33333333
1956-08-01,34.7,47.2,59.6,1.5,8.444444444,15.33333333
1956-09-01,29.5,44.9,60.4,-1.388888889,7.166666667,15.77777778
1956-10-01,22.1,35.6,49.1,-5.5,2,9.5
1956-11-01,7.8,19.8,31.7,-13.44444444,-6.777777778,-0.166666667
1956-12-01,9.1,20,30.8,-12.72222222,-6.666666667,-0.666666667
1957-01-01,0.5,10.7,20.9,-17.5,-11.83333333,-6.166666667
1957-02-01,10.4,21.6,32.7,-12,-5.777777778,0.388888889
1957-03-01,7.2,19.4,31.5,-13.77777778,-7,-0.277777778
1957-04-01,11.6,22.5,33.4,-11.33333333,-5.277777778,0.777777778
1957-05-01,22.4,32.6,42.9,-5.333333333,0.333333333,6.055555556
1957-06-01,30.8,43.3,55.8,-0.666666667,6.277777778,13.22222222
1957-07-01,38.5,50.9,63.3,3.611111111,10.5,17.38888889
1957-08-01,37.3,49.8,62.3,2.944444444,9.888888889,16.83333333
1957-09-01,27.4,40.5,53.6,-2.555555556,4.722222222,12
1957-10-01,23.8,33.8,43.8,-4.555555556,1,6.555555556
1957-11-01,8.3,18.1,27.9,-13.16666667,-7.722222222,-2.277777778
1957-12-01,11,21,31,-11.66666667,-6.111111111,-0.555555556
1958-01-01,3.2,14.3,25.3,-16,-9.833333333,-3.722222222
